country_std,indicator_name,sex,age_group,age_categories,Year,Unemployment,GDP
Turkmenistan,Unemployment rate by sex and age,Female,25+,Adults,2021,2.076,60934.0
Turkmenistan,Unemployment rate by sex and age,Female,Under 15,Children,2021,2.796,60934.0
Turkmenistan,Unemployment rate by sex and age,Male,15-24,Youth,2021,15.335,60934.0
Turkmenistan,Unemployment rate by sex and age,Male,25+,Adults,2021,5.271,60934.0
Turkmenistan,Unemployment rate by sex and age,Male,Under 15,Children,2021,6.471,60934.0
Turkey,Unemployment rate by sex and age,Female,15-24,Youth,2021,28.339,807893.0
Turkey,Unemployment rate by sex and age,Female,25+,Adults,2021,11.803,807893.0
Turkey,Unemployment rate by sex and age,Female,Under 15,Children,2021,14.735,807893.0
Turkey,Unemployment rate by sex and age,Male,15-24,Youth,2021,19.205,807893.0
Turkey,Unemployment rate by sex and age,Male,25+,Adults,2021,9.09,807893.0
Turkey,Unemployment rate by sex and age,Male,Under 15,Children,2021,10.681,807893.0
Uganda,Unemployment rate by sex and age,Female,15-24,Youth,2021,6.516,42805.0
Uganda,Unemployment rate by sex and age,Female,25+,Adults,2021,2.879,42805.0
Uganda,Unemployment rate by sex and age,Female,Under 15,Children,2021,3.988,42805.0
Uganda,Unemployment rate by sex and age,Male,15-24,Youth,2021,3.951,42805.0
Uganda,Unemployment rate by sex and age,Male,25+,Adults,2021,2.368,42805.0
Uganda,Unemployment rate by sex and age,Male,Under 15,Children,2021,2.862,42805.0
Ukraine,Unemployment rate by sex and age,Female,15-24,Youth,2021,20.412,199835.0
Ukraine,Unemployment rate by sex and age,Female,25+,Adults,2021,9.519,199835.0
Ukraine,Unemployment rate by sex and age,Female,Under 15,Children,2021,10.143,199835.0
Ukraine,Unemployment rate by sex and age,Male,15-24,Youth,2021,18.085,199835.0
Ukraine,Unemployment rate by sex and age,Male,25+,Adults,2021,8.933,199835.0
Ukraine,Unemployment rate by sex and age,Male,Under 15,Children,2021,9.543,199835.0
United Arab Emirates,Unemployment rate by sex and age,Female,15-24,Youth,2021,20.495,415179.0
United Arab Emirates,Unemployment rate by sex and age,Female,25+,Adults,2021,5.698,415179.0
United Arab Emirates,Unemployment rate by sex and age,Female,Under 15,Children,2021,6.796,415179.0
United Arab Emirates,Unemployment rate by sex and age,Male,15-24,Youth,2021,8.0,415179.0
United Arab Emirates,Unemployment rate by sex and age,Male,25+,Adults,2021,1.927,415179.0
United Arab Emirates,Unemployment rate by sex and age,Male,Under 15,Children,2021,2.316,415179.0
United Kingdom,Unemployment rate by sex and age,Female,15-24,Youth,2021,11.202,3144079.0
United Kingdom,Unemployment rate by sex and age,Female,25+,Adults,2021,3.699,3144079.0
United Kingdom,Unemployment rate by sex and age,Female,Under 15,Children,2021,4.594,3144079.0
United Kingdom,Unemployment rate by sex and age,Male,15-24,Youth,2021,14.303,3144079.0
United Kingdom,Unemployment rate by sex and age,Male,25+,Adults,2021,3.865,3144079.0
United Kingdom,Unemployment rate by sex and age,Male,Under 15,Children,2021,5.039,3144079.0
United States,Unemployment rate by sex and age,Female,15-24,Youth,2021,8.865,23681175.0
United States,Unemployment rate by sex and age,Female,25+,Adults,2021,4.628,23681175.0
United States,Unemployment rate by sex and age,Female,Under 15,Children,2021,5.21,23681175.0
United States,Unemployment rate by sex and age,Male,15-24,Youth,2021,10.484,23681175.0
United States,Unemployment rate by sex and age,Male,25+,Adults,2021,4.739,23681175.0
United States,Unemployment rate by sex and age,Male,Under 15,Children,2021,5.47,23681175.0
Uruguay,Unemployment rate by sex and age,Female,15-24,Youth,2021,35.183,60742.0
Uruguay,Unemployment rate by sex and age,Female,25+,Adults,2021,7.628,60742.0
Uruguay,Unemployment rate by sex and age,Female,Under 15,Children,2021,10.903,60742.0
Uruguay,Unemployment rate by sex and age,Male,15-24,Youth,2021,28.99,60742.0
Uruguay,Unemployment rate by sex and age,Male,25+,Adults,2021,4.58,60742.0
Uruguay,Unemployment rate by sex and age,Male,Under 15,Children,2021,7.885,60742.0
Uzbekistan,Unemployment rate by sex and age,Female,15-24,Youth,2021,20.941,77340.0
Uzbekistan,Unemployment rate by sex and age,Female,25+,Adults,2021,5.332,77340.0
Uzbekistan,Unemployment rate by sex and age,Female,Under 15,Children,2021,7.425,77340.0
Uzbekistan,Unemployment rate by sex and age,Male,15-24,Youth,2021,9.061,77340.0
Uzbekistan,Unemployment rate by sex and age,Male,25+,Adults,2021,3.499,77340.0
Uzbekistan,Unemployment rate by sex and age,Male,Under 15,Children,2021,4.29,77340.0
Vanuatu,Unemployment rate by sex and age,Female,15-24,Youth,2021,10.756,921.0
Vanuatu,Unemployment rate by sex and age,Female,25+,Adults,2021,3.656,921.0
Vanuatu,Unemployment rate by sex and age,Female,Under 15,Children,2021,5.321,921.0
Vanuatu,Unemployment rate by sex and age,Male,15-24,Youth,2021,9.621,921.0
Vanuatu,Unemployment rate by sex and age,Male,25+,Adults,2021,2.8,921.0
Vanuatu,Unemployment rate by sex and age,Male,Under 15,Children,2021,4.366,921.0
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Female,15-24,Youth,2021,17.472,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Female,25+,Adults,2021,6.737,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Female,Under 15,Children,2021,7.655,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Male,15-24,Youth,2021,11.677,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Male,25+,Adults,2021,6.014,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Male,Under 15,Children,2021,6.802,
Vietnam,Unemployment rate by sex and age,Female,15-24,Youth,2021,6.837,370076.0
Vietnam,Unemployment rate by sex and age,Female,25+,Adults,2021,1.726,370076.0
Vietnam,Unemployment rate by sex and age,Female,Under 15,Children,2021,2.287,370076.0
Vietnam,Unemployment rate by sex and age,Male,15-24,Youth,2021,6.779,370076.0
Vietnam,Unemployment rate by sex and age,Male,25+,Adults,2021,1.881,370076.0
Vietnam,Unemployment rate by sex and age,Male,Under 15,Children,2021,2.467,370076.0
Yemen,Unemployment rate by sex and age,Female,15-24,Youth,2021,40.463,19394.0
Yemen,Unemployment rate by sex and age,Female,25+,Adults,2021,26.735,19394.0
Yemen,Unemployment rate by sex and age,Female,Under 15,Children,2021,30.694,19394.0
Yemen,Unemployment rate by sex and age,Male,15-24,Youth,2021,33.75,19394.0
Yemen,Unemployment rate by sex and age,Male,25+,Adults,2021,12.781,19394.0
Yemen,Unemployment rate by sex and age,Male,Under 15,Children,2021,17.637,19394.0
Zambia,Unemployment rate by sex and age,Female,15-24,Youth,2021,10.009,22096.0
Zambia,Unemployment rate by sex and age,Female,25+,Adults,2021,4.448,22096.0
Zambia,Unemployment rate by sex and age,Female,Under 15,Children,2021,5.708,22096.0
Zambia,Unemployment rate by sex and age,Male,15-24,Youth,2021,8.791,22096.0
Zambia,Unemployment rate by sex and age,Male,25+,Adults,2021,3.558,22096.0
Zambia,Unemployment rate by sex and age,Male,Under 15,Children,2021,4.766,22096.0
Zimbabwe,Unemployment rate by sex and age,Female,15-24,Youth,2021,16.168,36016.0
Zimbabwe,Unemployment rate by sex and age,Female,25+,Adults,2021,7.792,36016.0
Zimbabwe,Unemployment rate by sex and age,Female,Under 15,Children,2021,9.853,36016.0
Zimbabwe,Unemployment rate by sex and age,Male,15-24,Youth,2021,14.261,36016.0
Zimbabwe,Unemployment rate by sex and age,Male,25+,Adults,2021,7.234,36016.0
Zimbabwe,Unemployment rate by sex and age,Male,Under 15,Children,2021,9.223,36016.0
Afghanistan,Unemployment rate by sex and age,Female,15-24,Youth,2022,30.561,14501.0
Afghanistan,Unemployment rate by sex and age,Female,25+,Adults,2022,23.818,14501.0
Afghanistan,Unemployment rate by sex and age,Female,Under 15,Children,2022,26.746,14501.0
Afghanistan,Unemployment rate by sex and age,Male,15-24,Youth,2022,16.655,14501.0
Afghanistan,Unemployment rate by sex and age,Male,25+,Adults,2022,11.357,14501.0
Afghanistan,Unemployment rate by sex and age,Male,Under 15,Children,2022,13.17,14501.0
Albania,Unemployment rate by sex and age,Female,15-24,Youth,2022,27.004,19185.0
Albania,Unemployment rate by sex and age,Female,25+,Adults,2022,10.073,19185.0
Albania,Unemployment rate by sex and age,Female,Under 15,Children,2022,11.475,19185.0
Albania,Unemployment rate by sex and age,Male,15-24,Youth,2022,29.001,19185.0
Albania,Unemployment rate by sex and age,Male,25+,Adults,2022,9.882,19185.0
Albania,Unemployment rate by sex and age,Male,Under 15,Children,2022,11.751,19185.0
Algeria,Unemployment rate by sex and age,Female,15-24,Youth,2022,47.635,225709.0
Algeria,Unemployment rate by sex and age,Female,25+,Adults,2022,18.914,225709.0
Algeria,Unemployment rate by sex and age,Female,Under 15,Children,2022,21.777,225709.0
Algeria,Unemployment rate by sex and age,Male,15-24,Youth,2022,28.594,225709.0
Algeria,Unemployment rate by sex and age,Male,25+,Adults,2022,8.053,225709.0
Algeria,Unemployment rate by sex and age,Male,Under 15,Children,2022,10.283,225709.0
Angola,Unemployment rate by sex and age,Female,15-24,Youth,2022,25.521,142442.0
Angola,Unemployment rate by sex and age,Female,25+,Adults,2022,11.056,142442.0
Angola,Unemployment rate by sex and age,Female,Under 15,Children,2022,14.597,142442.0
Angola,Unemployment rate by sex and age,Male,15-24,Youth,2022,30.465,142442.0
Angola,Unemployment rate by sex and age,Male,25+,Adults,2022,9.179,142442.0
Angola,Unemployment rate by sex and age,Male,Under 15,Children,2022,14.361,142442.0
Argentina,Unemployment rate by sex and age,Female,15-24,Youth,2022,20.988,632318.0
Argentina,Unemployment rate by sex and age,Female,25+,Adults,2022,5.944,632318.0
Argentina,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.689,632318.0
Argentina,Unemployment rate by sex and age,Male,15-24,Youth,2022,17.637,632318.0
Argentina,Unemployment rate by sex and age,Male,25+,Adults,2022,4.457,632318.0
Argentina,Unemployment rate by sex and age,Male,Under 15,Children,2022,6.15,632318.0
Armenia,Unemployment rate by sex and age,Female,15-24,Youth,2022,16.059,19514.0
Armenia,Unemployment rate by sex and age,Female,25+,Adults,2022,5.218,19514.0
Armenia,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.082,19514.0
Armenia,Unemployment rate by sex and age,Male,15-24,Youth,2022,21.576,19514.0
Armenia,Unemployment rate by sex and age,Male,25+,Adults,2022,10.165,19514.0
Armenia,Unemployment rate by sex and age,Male,Under 15,Children,2022,11.305,19514.0
Australia,Unemployment rate by sex and age,Female,15-24,Youth,2022,7.254,1725461.0
Australia,Unemployment rate by sex and age,Female,25+,Adults,2022,2.934,1725461.0
Australia,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.626,1725461.0
Australia,Unemployment rate by sex and age,Male,15-24,Youth,2022,9.177,1725461.0
Australia,Unemployment rate by sex and age,Male,25+,Adults,2022,2.829,1725461.0
Australia,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.766,1725461.0
Austria,Unemployment rate by sex and age,Female,15-24,Youth,2022,10.317,472339.0
Austria,Unemployment rate by sex and age,Female,25+,Adults,2022,4.133,472339.0
Austria,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.799,472339.0
Austria,Unemployment rate by sex and age,Male,15-24,Youth,2022,10.378,472339.0
Austria,Unemployment rate by sex and age,Male,25+,Adults,2022,4.51,472339.0
Austria,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.159,472339.0
Azerbaijan,Unemployment rate by sex and age,Female,15-24,Youth,2022,15.261,78807.0
Azerbaijan,Unemployment rate by sex and age,Female,25+,Adults,2022,5.437,78807.0
Azerbaijan,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.516,78807.0
Azerbaijan,Unemployment rate by sex and age,Male,15-24,Youth,2022,12.083,78807.0
Azerbaijan,Unemployment rate by sex and age,Male,25+,Adults,2022,3.783,78807.0
Azerbaijan,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.792,78807.0
Bahamas,Unemployment rate by sex and age,Female,15-24,Youth,2022,28.306,13136.0
Bahamas,Unemployment rate by sex and age,Female,25+,Adults,2022,7.731,13136.0
Bahamas,Unemployment rate by sex and age,Female,Under 15,Children,2022,10.053,13136.0
Bahamas,Unemployment rate by sex and age,Male,15-24,Youth,2022,23.049,13136.0
Bahamas,Unemployment rate by sex and age,Male,25+,Adults,2022,7.715,13136.0
Bahamas,Unemployment rate by sex and age,Male,Under 15,Children,2022,10.122,13136.0
Bahrain,Unemployment rate by sex and age,Female,15-24,Youth,2022,12.924,46458.0
Bahrain,Unemployment rate by sex and age,Female,25+,Adults,2022,3.193,46458.0
Bahrain,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.252,46458.0
Bahrain,Unemployment rate by sex and age,Male,15-24,Youth,2022,2.776,46458.0
Bahrain,Unemployment rate by sex and age,Male,25+,Adults,2022,0.379,46458.0
Bahrain,Unemployment rate by sex and age,Male,Under 15,Children,2022,0.54,46458.0
Bangladesh,Unemployment rate by sex and age,Female,15-24,Youth,2022,17.284,460201.0
Bangladesh,Unemployment rate by sex and age,Female,25+,Adults,2022,4.377,460201.0
Bangladesh,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.619,460201.0
Bangladesh,Unemployment rate by sex and age,Male,15-24,Youth,2022,10.282,460201.0
Bangladesh,Unemployment rate by sex and age,Male,25+,Adults,2022,1.638,460201.0
Bangladesh,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.147,460201.0
Barbados,Unemployment rate by sex and age,Female,15-24,Youth,2022,21.204,6257.0
Barbados,Unemployment rate by sex and age,Female,25+,Adults,2022,5.777,6257.0
Barbados,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.358,6257.0
Barbados,Unemployment rate by sex and age,Male,15-24,Youth,2022,30.434,6257.0
Barbados,Unemployment rate by sex and age,Male,25+,Adults,2022,6.96,6257.0
Barbados,Unemployment rate by sex and age,Male,Under 15,Children,2022,9.621,6257.0
Belarus,Unemployment rate by sex and age,Female,15-24,Youth,2022,9.818,73735.0
Belarus,Unemployment rate by sex and age,Female,25+,Adults,2022,2.369,73735.0
Belarus,Unemployment rate by sex and age,Female,Under 15,Children,2022,2.909,73735.0
Belarus,Unemployment rate by sex and age,Male,15-24,Youth,2022,10.676,73735.0
Belarus,Unemployment rate by sex and age,Male,25+,Adults,2022,3.671,73735.0
Belarus,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.238,73735.0
Belgium,Unemployment rate by sex and age,Female,15-24,Youth,2022,14.47,593906.0
Belgium,Unemployment rate by sex and age,Female,25+,Adults,2022,4.483,593906.0
Belgium,Unemployment rate by sex and age,Female,Under 15,Children,2022,5.252,593906.0
Belgium,Unemployment rate by sex and age,Male,15-24,Youth,2022,18.187,593906.0
Belgium,Unemployment rate by sex and age,Male,25+,Adults,2022,4.801,593906.0
Belgium,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.833,593906.0
Belize,Unemployment rate by sex and age,Female,15-24,Youth,2022,26.75,2847.0
Belize,Unemployment rate by sex and age,Female,25+,Adults,2022,9.824,2847.0
Belize,Unemployment rate by sex and age,Female,Under 15,Children,2022,13.268,2847.0
Belize,Unemployment rate by sex and age,Male,15-24,Youth,2022,12.464,2847.0
Belize,Unemployment rate by sex and age,Male,25+,Adults,2022,3.838,2847.0
Belize,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.682,2847.0
Benin,Unemployment rate by sex and age,Female,15-24,Youth,2022,4.619,17439.0
Benin,Unemployment rate by sex and age,Female,25+,Adults,2022,1.068,17439.0
Benin,Unemployment rate by sex and age,Female,Under 15,Children,2022,1.756,17439.0
Benin,Unemployment rate by sex and age,Male,15-24,Youth,2022,3.2,17439.0
Benin,Unemployment rate by sex and age,Male,25+,Adults,2022,0.889,17439.0
Benin,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.241,17439.0
Bhutan,Unemployment rate by sex and age,Female,15-24,Youth,2022,33.555,2869.0
Bhutan,Unemployment rate by sex and age,Female,25+,Adults,2022,4.964,2869.0
Bhutan,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.975,2869.0
Bhutan,Unemployment rate by sex and age,Male,15-24,Youth,2022,25.473,2869.0
Bhutan,Unemployment rate by sex and age,Male,25+,Adults,2022,2.641,2869.0
Bhutan,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.399,2869.0
Bolivia,Unemployment rate by sex and age,Female,15-24,Youth,2022,6.908,44329.0
Bolivia,Unemployment rate by sex and age,Female,25+,Adults,2022,3.64,44329.0
Bolivia,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.225,44329.0
Bolivia,Unemployment rate by sex and age,Male,15-24,Youth,2022,5.772,44329.0
Bolivia,Unemployment rate by sex and age,Male,25+,Adults,2022,2.509,44329.0
Bolivia,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.063,44329.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,15-24,Youth,2022,38.176,24535.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,25+,Adults,2022,13.891,24535.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,Under 15,Children,2022,15.463,24535.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,15-24,Youth,2022,28.194,24535.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,25+,Adults,2022,9.259,24535.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,Under 15,Children,2022,10.709,24535.0
Botswana,Unemployment rate by sex and age,Female,15-24,Youth,2022,50.836,20321.0
Botswana,Unemployment rate by sex and age,Female,25+,Adults,2022,21.477,20321.0
Botswana,Unemployment rate by sex and age,Female,Under 15,Children,2022,26.016,20321.0
Botswana,Unemployment rate by sex and age,Male,15-24,Youth,2022,37.346,20321.0
Botswana,Unemployment rate by sex and age,Male,25+,Adults,2022,18.294,20321.0
Botswana,Unemployment rate by sex and age,Male,Under 15,Children,2022,21.451,20321.0
Brazil,Unemployment rate by sex and age,Female,15-24,Youth,2022,24.618,1951849.0
Brazil,Unemployment rate by sex and age,Female,25+,Adults,2022,8.837,1951849.0
Brazil,Unemployment rate by sex and age,Female,Under 15,Children,2022,11.509,1951849.0
Brazil,Unemployment rate by sex and age,Male,15-24,Youth,2022,17.616,1951849.0
Brazil,Unemployment rate by sex and age,Male,25+,Adults,2022,5.425,1951849.0
Brazil,Unemployment rate by sex and age,Male,Under 15,Children,2022,7.472,1951849.0
Brunei,Unemployment rate by sex and age,Female,15-24,Youth,2022,23.916,16682.0
Brunei,Unemployment rate by sex and age,Female,25+,Adults,2022,3.731,16682.0
Brunei,Unemployment rate by sex and age,Female,Under 15,Children,2022,5.994,16682.0
Brunei,Unemployment rate by sex and age,Male,15-24,Youth,2022,11.899,16682.0
Brunei,Unemployment rate by sex and age,Male,25+,Adults,2022,2.218,16682.0
Brunei,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.362,16682.0
Bulgaria,Unemployment rate by sex and age,Female,15-24,Youth,2022,10.684,90719.0
Bulgaria,Unemployment rate by sex and age,Female,25+,Adults,2022,3.819,90719.0
Bulgaria,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.061,90719.0
Bulgaria,Unemployment rate by sex and age,Male,15-24,Youth,2022,10.818,90719.0
Bulgaria,Unemployment rate by sex and age,Male,25+,Adults,2022,4.133,90719.0
Bulgaria,Unemployment rate by sex and age,Male,Under 15,Children,2022,4.451,90719.0
Burkina Faso,Unemployment rate by sex and age,Female,15-24,Youth,2022,8.315,19588.0
Burkina Faso,Unemployment rate by sex and age,Female,25+,Adults,2022,3.819,19588.0
Burkina Faso,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.99,19588.0
Burkina Faso,Unemployment rate by sex and age,Male,15-24,Youth,2022,8.199,19588.0
Burkina Faso,Unemployment rate by sex and age,Male,25+,Adults,2022,3.915,19588.0
Burkina Faso,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.127,19588.0
Burundi,Unemployment rate by sex and age,Female,15-24,Youth,2022,1.273,3922.0
Burundi,Unemployment rate by sex and age,Female,25+,Adults,2022,0.646,3922.0
Burundi,Unemployment rate by sex and age,Female,Under 15,Children,2022,0.803,3922.0
Burundi,Unemployment rate by sex and age,Male,15-24,Youth,2022,2.174,3922.0
Burundi,Unemployment rate by sex and age,Male,25+,Adults,2022,0.638,3922.0
Burundi,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.012,3922.0
Cabo Verde,Unemployment rate by sex and age,Female,15-24,Youth,2022,34.846,
Cabo Verde,Unemployment rate by sex and age,Female,25+,Adults,2022,8.901,
Cabo Verde,Unemployment rate by sex and age,Female,Under 15,Children,2022,11.827,
Cabo Verde,Unemployment rate by sex and age,Male,15-24,Youth,2022,25.55,
Cabo Verde,Unemployment rate by sex and age,Male,25+,Adults,2022,11.015,
Cabo Verde,Unemployment rate by sex and age,Male,Under 15,Children,2022,12.931,
Cambodia,Unemployment rate by sex and age,Female,15-24,Youth,2022,0.881,39838.0
Cambodia,Unemployment rate by sex and age,Female,25+,Adults,2022,0.114,39838.0
Cambodia,Unemployment rate by sex and age,Female,Under 15,Children,2022,0.255,39838.0
Cambodia,Unemployment rate by sex and age,Male,15-24,Youth,2022,0.682,39838.0
Cambodia,Unemployment rate by sex and age,Male,25+,Adults,2022,0.099,39838.0
Cambodia,Unemployment rate by sex and age,Male,Under 15,Children,2022,0.201,39838.0
Cameroon,Unemployment rate by sex and age,Female,15-24,Youth,2022,7.177,44442.0
Cameroon,Unemployment rate by sex and age,Female,25+,Adults,2022,3.544,44442.0
Cameroon,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.329,44442.0
Cameroon,Unemployment rate by sex and age,Male,15-24,Youth,2022,6.115,44442.0
Cameroon,Unemployment rate by sex and age,Male,25+,Adults,2022,2.469,44442.0
Cameroon,Unemployment rate by sex and age,Male,Under 15,Children,2022,3.288,44442.0
Canada,Unemployment rate by sex and age,Female,15-24,Youth,2022,8.941,2190411.0
Canada,Unemployment rate by sex and age,Female,25+,Adults,2022,4.508,2190411.0
Canada,Unemployment rate by sex and age,Female,Under 15,Children,2022,5.138,2190411.0
Canada,Unemployment rate by sex and age,Male,15-24,Youth,2022,11.249,2190411.0
Canada,Unemployment rate by sex and age,Male,25+,Adults,2022,4.525,2190411.0
Canada,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.408,2190411.0
Central African Republic,Unemployment rate by sex and age,Female,15-24,Youth,2022,12.056,2460.0
Central African Republic,Unemployment rate by sex and age,Female,25+,Adults,2022,4.906,2460.0
Central African Republic,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.276,2460.0
Central African Republic,Unemployment rate by sex and age,Male,15-24,Youth,2022,9.798,2460.0
Central African Republic,Unemployment rate by sex and age,Male,25+,Adults,2022,3.849,2460.0
Central African Republic,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.566,2460.0
Chad,Unemployment rate by sex and age,Female,15-24,Youth,2022,0.683,17867.0
Chad,Unemployment rate by sex and age,Female,25+,Adults,2022,0.778,17867.0
Chad,Unemployment rate by sex and age,Female,Under 15,Children,2022,0.753,17867.0
Chad,Unemployment rate by sex and age,Male,15-24,Youth,2022,2.134,17867.0
Chad,Unemployment rate by sex and age,Male,25+,Adults,2022,1.097,17867.0
Chad,Unemployment rate by sex and age,Male,Under 15,Children,2022,1.336,17867.0
Chile,Unemployment rate by sex and age,Female,15-24,Youth,2022,19.905,301270.0
Chile,Unemployment rate by sex and age,Female,25+,Adults,2022,7.837,301270.0
Chile,Unemployment rate by sex and age,Female,Under 15,Children,2022,8.817,301270.0
Chile,Unemployment rate by sex and age,Male,15-24,Youth,2022,17.094,301270.0
Chile,Unemployment rate by sex and age,Male,25+,Adults,2022,7.044,301270.0
Chile,Unemployment rate by sex and age,Male,Under 15,Children,2022,7.837,301270.0
China,Unemployment rate by sex and age,Female,15-24,Youth,2022,13.362,18307816.0
China,Unemployment rate by sex and age,Female,25+,Adults,2022,3.395,18307816.0
China,Unemployment rate by sex and age,Female,Under 15,Children,2022,4.328,18307816.0
China,Unemployment rate by sex and age,Male,15-24,Youth,2022,15.969,18307816.0
China,Unemployment rate by sex and age,Male,25+,Adults,2022,4.324,18307816.0
China,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.518,18307816.0
Colombia,Unemployment rate by sex and age,Female,15-24,Youth,2022,26.545,345632.0
Colombia,Unemployment rate by sex and age,Female,25+,Adults,2022,10.994,345632.0
Colombia,Unemployment rate by sex and age,Female,Under 15,Children,2022,13.25,345632.0
Colombia,Unemployment rate by sex and age,Male,15-24,Youth,2022,17.167,345632.0
Colombia,Unemployment rate by sex and age,Male,25+,Adults,2022,7.212,345632.0
Colombia,Unemployment rate by sex and age,Male,Under 15,Children,2022,8.653,345632.0
Comoros,Unemployment rate by sex and age,Female,15-24,Youth,2022,12.103,1223.0
Comoros,Unemployment rate by sex and age,Female,25+,Adults,2022,5.894,1223.0
Comoros,Unemployment rate by sex and age,Female,Under 15,Children,2022,6.542,1223.0
Comoros,Unemployment rate by sex and age,Male,15-24,Youth,2022,9.805,1223.0
Comoros,Unemployment rate by sex and age,Male,25+,Adults,2022,4.849,1223.0
Comoros,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.269,1223.0
Republic of the Congo,Unemployment rate by sex and age,Female,15-24,Youth,2022,40.889,13967.0
Republic of the Congo,Unemployment rate by sex and age,Female,25+,Adults,2022,16.848,13967.0
Republic of the Congo,Unemployment rate by sex and age,Female,Under 15,Children,2022,21.814,13967.0
Republic of the Congo,Unemployment rate by sex and age,Male,15-24,Youth,2022,43.379,13967.0
Republic of the Congo,Unemployment rate by sex and age,Male,25+,Adults,2022,13.499,13967.0
Republic of the Congo,Unemployment rate by sex and age,Male,Under 15,Children,2022,19.158,13967.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Female,15-24,Youth,2022,6.827,63324.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Female,25+,Adults,2022,2.958,63324.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Female,Under 15,Children,2022,3.778,63324.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Male,15-24,Youth,2022,11.171,63324.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Male,25+,Adults,2022,4.441,63324.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Male,Under 15,Children,2022,5.536,63324.0
Costa Rica,Unemployment rate by sex and age,Female,15-24,Youth,2022,36.78,69235.0
Costa Rica,Unemployment rate by sex and age,Female,25+,Adults,2022,11.868,69235.0
Costa Rica,Unemployment rate by sex and age,Female,Under 15,Children,2022,15.185,69235.0
Costa Rica,Unemployment rate by sex and age,Male,15-24,Youth,2022,26.276,69235.0
Costa Rica,Unemployment rate by sex and age,Male,25+,Adults,2022,6.11,69235.0
Costa Rica,Unemployment rate by sex and age,Male,Under 15,Children,2022,8.635,69235.0
Croatia,Unemployment rate by sex and age,Female,15-24,Youth,2022,22.678,71260.0
Croatia,Unemployment rate by sex and age,Female,25+,Adults,2022,6.78,71260.0
Croatia,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.912,71260.0
Croatia,Unemployment rate by sex and age,Male,15-24,Youth,2022,14.815,71260.0
Croatia,Unemployment rate by sex and age,Male,25+,Adults,2022,5.307,71260.0
Croatia,Unemployment rate by sex and age,Male,Under 15,Children,2022,6.139,71260.0
Cyprus,Unemployment rate by sex and age,Female,15-24,Youth,2022,18.555,31001.0
Cyprus,Unemployment rate by sex and age,Female,25+,Adults,2022,6.759,31001.0
Cyprus,Unemployment rate by sex and age,Female,Under 15,Children,2022,7.767,31001.0
Cyprus,Unemployment rate by sex and age,Male,15-24,Youth,2022,18.742,31001.0
Cyprus,Unemployment rate by sex and age,Male,25+,Adults,2022,4.856,31001.0
